transaction_id,customer_id,account_type,transaction_date,transaction_type,merchant_category,transaction_channel,transaction_amount,transaction_status,state
TXN0000006062,CUST000074,Savings Account,2026-06-03,Debit,Restaurant,UPI,1055.38,Success,Florida
TXN0000006063,CUST000074,Savings Account,2025-11-16,Credit,Salary Credit,Internet Banking,14253.89,Success,Florida
TXN0000006064,CUST000074,Savings Account,2026-01-27,Credit,Investment Redemption,Mobile Banking,65714.95,Success,Florida
TXN0000006065,CUST000074,Savings Account,2025-09-18,Debit,Shopping,Internet Banking,1614.89,Success,Florida
TXN0000006066,CUST000074,Savings Account,2025-12-23,Debit,Fuel,Mobile Banking,12964.95,Success,Florida
TXN0000006067,CUST000074,Credit Card,2026-04-03,Debit,Healthcare,Mobile Banking,4030.31,Success,Florida
TXN0000006068,CUST000074,Credit Card,2026-06-15,Debit,Restaurant,Mobile Banking,3077.94,Success,Florida
TXN0000006069,CUST000074,Credit Card,2025-09-25,Credit,Refund,UPI,44848.93,Success,Florida
TXN0000006070,CUST000074,Credit Card,2026-05-20,Debit,Groceries,ATM,14399.81,Success,Florida
TXN0000006071,CUST000074,Savings Account,2026-06-12,Debit,Groceries,Mobile Banking,13387.29,Success,Florida
TXN0000006072,CUST000074,Savings Account,2025-07-09,Debit,Fuel,UPI,4746.66,Success,Florida
TXN0000006073,CUST000074,Credit Card,2026-06-07,Debit,Fuel,UPI,896.15,Success,Florida
TXN0000006074,CUST000074,Credit Card,2026-06-19,Debit,Travel,UPI,10861.25,Success,Florida
TXN0000006075,CUST000074,Savings Account,2026-02-13,Debit,Travel,UPI,4052.15,Success,Florida
TXN0000006076,CUST000074,Savings Account,2026-06-09,Credit,Investment Redemption,Mobile Banking,67190.73,Success,Florida
TXN0000006077,CUST000074,Credit Card,2025-12-03,Debit,Shopping,UPI,8181.63,Success,Florida
TXN0000006078,CUST000074,Credit Card,2025-08-20,Debit,Groceries,Mobile Banking,10441.62,Success,Florida
TXN0000006079,CUST000074,Credit Card,2025-10-30,Credit,Salary Credit,Mobile Banking,66086.56,Success,Florida
TXN0000006080,CUST000074,Credit Card,2026-04-07,Debit,Insurance,UPI,7865.17,Success,Florida
TXN0000006081,CUST000074,Savings Account,2025-11-23,Debit,Groceries,UPI,2886.84,Success,Florida
TXN0000006082,CUST000074,Credit Card,2026-06-01,Debit,Groceries,UPI,5871.55,Success,Florida
TXN0000006083,CUST000074,Credit Card,2026-05-28,Debit,Groceries,UPI,3233.69,Success,Florida
TXN0000006084,CUST000074,Credit Card,2026-07-02,Debit,Shopping,Mobile Banking,10251.06,Success,Florida
TXN0000006085,CUST000074,Credit Card,2026-05-25,Debit,Investment,Internet Banking,9524.25,Success,Florida
TXN0000006086,CUST000074,Savings Account,2025-10-29,Debit,Groceries,UPI,4697.65,Success,Florida
TXN0000006087,CUST000074,Credit Card,2025-12-01,Credit,Investment Redemption,UPI,76147.88,Success,Florida
TXN0000006088,CUST000074,Credit Card,2025-07-15,Credit,Salary Credit,UPI,82199.64,Success,Florida
TXN0000006089,CUST000074,Credit Card,2025-11-21,Debit,Shopping,Mobile Banking,8790.3,Success,Florida
TXN0000006090,CUST000074,Credit Card,2026-04-08,Debit,Restaurant,Mobile Banking,1109.61,Success,Florida
TXN0000006091,CUST000074,Credit Card,2026-06-15,Debit,Shopping,UPI,1242.89,Success,Florida
TXN0000006092,CUST000074,Savings Account,2025-08-30,Debit,Healthcare,UPI,12791.01,Success,Florida
TXN0000006093,CUST000074,Savings Account,2025-09-21,Debit,Groceries,Mobile Banking,5037.6,Success,Florida
TXN0000006094,CUST000074,Savings Account,2025-12-02,Debit,Restaurant,UPI,13109.69,Success,Florida
TXN0000006095,CUST000074,Credit Card,2025-07-19,Debit,Groceries,Internet Banking,4940.39,Success,Florida
TXN0000006096,CUST000074,Savings Account,2026-01-01,Credit,Salary Credit,POS,95709.31,Success,Florida
TXN0000006097,CUST000074,Savings Account,2025-08-08,Debit,Fuel,UPI,2078.51,Success,Florida
TXN0000006098,CUST000074,Credit Card,2026-03-14,Debit,Shopping,POS,8483.58,Success,Florida
TXN0000006099,CUST000074,Savings Account,2026-03-07,Debit,Groceries,UPI,3377.89,Success,Florida
TXN0000006100,CUST000074,Credit Card,2026-07-06,Debit,Shopping,UPI,11504.06,Success,Florida
TXN0000006101,CUST000074,Savings Account,2026-02-26,Debit,Restaurant,UPI,10848.75,Success,Florida
TXN0000006102,CUST000074,Credit Card,2025-12-01,Debit,Fuel,Mobile Banking,12608.11,Success,Florida
TXN0000006103,CUST000074,Savings Account,2025-11-13,Debit,Healthcare,UPI,9958.6,Success,Florida
TXN0000006104,CUST000074,Savings Account,2026-01-07,Debit,Restaurant,UPI,14309.27,Success,Florida
TXN0000006105,CUST000074,Savings Account,2026-03-27,Credit,Salary Credit,POS,15209.55,Success,Florida
TXN0000006106,CUST000074,Savings Account,2026-02-08,Credit,Salary Credit,ATM,12658.83,Success,Florida
TXN0000006107,CUST000074,Credit Card,2026-04-29,Debit,Utilities,POS,5748.09,Success,Florida
TXN0000006108,CUST000074,Credit Card,2026-04-03,Debit,Restaurant,Internet Banking,13205.81,Success,Florida
TXN0000006109,CUST000074,Savings Account,2025-12-04,Debit,Investment,ATM,3021.07,Success,Florida
TXN0000006110,CUST000074,Credit Card,2025-10-23,Debit,Groceries,Mobile Banking,5986.82,Success,Florida
TXN0000006111,CUST000074,Credit Card,2026-04-16,Debit,Travel,POS,2814.62,Success,Florida
TXN0000006112,CUST000074,Credit Card,2025-10-02,Debit,Fuel,Mobile Banking,5176.62,Success,Florida
TXN0000006113,CUST000074,Credit Card,2025-09-02,Debit,Restaurant,UPI,2773.35,Success,Florida
TXN0000006114,CUST000074,Savings Account,2025-08-26,Debit,Groceries,UPI,1403.18,Success,Florida
TXN0000006115,CUST000074,Credit Card,2025-09-29,Credit,Refund,Mobile Banking,33263.07,Success,Florida
TXN0000006116,CUST000074,Savings Account,2026-04-01,Credit,Interest Credit,Mobile Banking,34455.36,Success,Florida
TXN0000006117,CUST000074,Savings Account,2025-12-22,Credit,Salary Credit,Internet Banking,43943.2,Success,Florida
TXN0000006118,CUST000074,Credit Card,2025-07-13,Debit,Groceries,Internet Banking,14939.46,Success,Florida
TXN0000006119,CUST000074,Credit Card,2025-08-17,Debit,Fuel,ATM,5142.56,Success,Florida
TXN0000006120,CUST000074,Savings Account,2025-11-23,Debit,Groceries,POS,7731.15,Success,Florida
TXN0000006121,CUST000074,Savings Account,2025-11-26,Credit,Cash Deposit,Mobile Banking,40098.53,Success,Florida
TXN0000006122,CUST000074,Credit Card,2026-05-28,Debit,Travel,POS,8125.33,Success,Florida
TXN0000006123,CUST000074,Credit Card,2026-03-28,Credit,Salary Credit,UPI,95541.09,Success,Florida
TXN0000006124,CUST000074,Credit Card,2025-12-22,Debit,Groceries,Mobile Banking,14571.69,Failed,Florida
TXN0000006125,CUST000074,Savings Account,2026-03-30,Debit,Restaurant,Internet Banking,4495.38,Success,Florida
TXN0000006126,CUST000074,Savings Account,2026-01-09,Debit,Shopping,Internet Banking,7018.95,Success,Florida
TXN0000006127,CUST000074,Savings Account,2025-11-25,Debit,Shopping,POS,2455.51,Success,Florida
TXN0000006128,CUST000074,Credit Card,2025-11-24,Debit,Shopping,Mobile Banking,13504.75,Success,Florida
TXN0000006129,CUST000075,Credit Card,2025-12-02,Credit,Salary Credit,Internet Banking,63990.89,Success,New Jersey
TXN0000006130,CUST000075,Credit Card,2026-01-18,Debit,Insurance,UPI,10127.84,Success,New Jersey
TXN0000006131,CUST000075,Savings Account,2025-11-13,Debit,Shopping,POS,9346.92,Success,New Jersey
TXN0000006132,CUST000075,Savings Account,2026-05-19,Credit,Salary Credit,UPI,65430.26,Success,New Jersey
TXN0000006133,CUST000075,Savings Account,2025-09-26,Debit,Groceries,UPI,7993.08,Success,New Jersey
TXN0000006134,CUST000075,Savings Account,2025-10-07,Debit,Groceries,UPI,3930.64,Success,New Jersey
TXN0000006135,CUST000075,Credit Card,2025-12-04,Debit,Shopping,ATM,2749.46,Success,New Jersey
TXN0000006136,CUST000075,Savings Account,2026-06-08,Debit,Groceries,UPI,6478.06,Success,New Jersey
TXN0000006137,CUST000075,Credit Card,2026-03-28,Debit,Shopping,UPI,9800.66,Success,New Jersey
TXN0000006138,CUST000075,Credit Card,2026-04-25,Credit,Cash Deposit,POS,84918.96,Success,New Jersey
TXN0000006139,CUST000075,Savings Account,2026-04-23,Debit,Groceries,UPI,6282.44,Success,New Jersey
TXN0000006140,CUST000075,Credit Card,2026-05-31,Debit,Fuel,Mobile Banking,6160.24,Success,New Jersey
TXN0000006141,CUST000075,Savings Account,2025-11-30,Debit,Restaurant,UPI,12928.61,Success,New Jersey
TXN0000006142,CUST000075,Credit Card,2026-03-03,Debit,Restaurant,UPI,5184.59,Success,New Jersey
TXN0000006143,CUST000075,Savings Account,2025-08-07,Debit,Insurance,Mobile Banking,13104.68,Success,New Jersey
TXN0000006144,CUST000075,Savings Account,2025-08-11,Debit,Fuel,Internet Banking,11513.0,Success,New Jersey
TXN0000006145,CUST000075,Credit Card,2025-07-22,Debit,Groceries,POS,10145.6,Success,New Jersey
TXN0000006146,CUST000075,Credit Card,2025-12-17,Debit,Shopping,UPI,14395.15,Success,New Jersey
TXN0000006147,CUST000075,Credit Card,2026-06-08,Debit,Shopping,UPI,13356.13,Success,New Jersey
TXN0000006148,CUST000075,Credit Card,2026-05-22,Debit,Shopping,Mobile Banking,13661.31,Success,New Jersey
TXN0000006149,CUST000075,Savings Account,2025-12-12,Credit,Salary Credit,UPI,23214.09,Success,New Jersey
TXN0000006150,CUST000075,Savings Account,2026-01-31,Debit,Shopping,Mobile Banking,6597.64,Success,New Jersey
TXN0000006151,CUST000075,Credit Card,2025-07-29,Debit,Utilities,UPI,6501.51,Success,New Jersey
TXN0000006152,CUST000075,Credit Card,2025-07-29,Debit,Travel,UPI,14610.75,Success,New Jersey
TXN0000006153,CUST000075,Credit Card,2026-04-01,Debit,Investment,POS,715.67,Success,New Jersey
TXN0000006154,CUST000075,Credit Card,2025-09-05,Credit,Investment Redemption,POS,58373.62,Success,New Jersey
TXN0000006155,CUST000075,Savings Account,2026-02-25,Debit,Education,Internet Banking,8674.81,Success,New Jersey
TXN0000006156,CUST000075,Savings Account,2026-03-14,Debit,Insurance,Mobile Banking,2872.94,Success,New Jersey
TXN0000006157,CUST000075,Savings Account,2025-08-05,Credit,Salary Credit,Internet Banking,94728.1,Success,New Jersey
TXN0000006158,CUST000075,Credit Card,2026-02-08,Credit,Salary Credit,POS,96359.56,Success,New Jersey
TXN0000006159,CUST000075,Credit Card,2026-01-13,Debit,Fuel,UPI,10904.63,Success,New Jersey
TXN0000006160,CUST000075,Credit Card,2025-07-11,Debit,Education,Internet Banking,13770.1,Success,New Jersey
TXN0000006161,CUST000075,Credit Card,2026-02-18,Credit,Refund,UPI,94878.25,Success,New Jersey
TXN0000006162,CUST000075,Savings Account,2025-08-04,Debit,Healthcare,Mobile Banking,11943.6,Success,New Jersey
TXN0000006163,CUST000075,Savings Account,2026-06-27,Debit,Healthcare,ATM,6446.04,Success,New Jersey
TXN0000006164,CUST000075,Savings Account,2025-09-15,Debit,Restaurant,UPI,4727.72,Success,New Jersey
TXN0000006165,CUST000075,Savings Account,2025-12-04,Debit,Restaurant,UPI,2401.45,Success,New Jersey
TXN0000006166,CUST000075,Savings Account,2026-02-13,Debit,Restaurant,UPI,14559.35,Success,New Jersey
TXN0000006167,CUST000075,Savings Account,2026-01-04,Debit,Fuel,POS,5774.05,Success,New Jersey
TXN0000006168,CUST000075,Credit Card,2025-12-27,Debit,Utilities,Internet Banking,3814.62,Success,New Jersey
TXN0000006169,CUST000075,Credit Card,2026-02-18,Debit,Groceries,UPI,11673.45,Success,New Jersey
TXN0000006170,CUST000075,Savings Account,2026-06-02,Credit,Cash Deposit,UPI,56270.12,Success,New Jersey
TXN0000006171,CUST000075,Credit Card,2025-10-05,Debit,Fuel,UPI,9902.78,Success,New Jersey
TXN0000006172,CUST000075,Credit Card,2026-03-23,Debit,Fuel,UPI,5229.13,Failed,New Jersey
TXN0000006173,CUST000075,Savings Account,2026-06-02,Debit,Groceries,UPI,8084.18,Success,New Jersey
TXN0000006174,CUST000075,Credit Card,2026-02-27,Debit,Groceries,POS,14595.8,Success,New Jersey
TXN0000006175,CUST000075,Credit Card,2026-06-12,Debit,Restaurant,Mobile Banking,8962.55,Success,New Jersey
TXN0000006176,CUST000075,Savings Account,2025-08-16,Debit,Groceries,UPI,864.5,Success,New Jersey
TXN0000006177,CUST000075,Credit Card,2025-08-06,Debit,Restaurant,UPI,3189.78,Success,New Jersey
TXN0000006178,CUST000075,Savings Account,2025-10-28,Credit,Salary Credit,POS,48467.13,Success,New Jersey
TXN0000006179,CUST000075,Savings Account,2025-11-25,Debit,Utilities,POS,1081.35,Success,New Jersey
TXN0000006180,CUST000075,Savings Account,2025-08-25,Debit,Shopping,Internet Banking,5267.77,Success,New Jersey
TXN0000006181,CUST000075,Credit Card,2026-01-04,Debit,Travel,Mobile Banking,6137.64,Success,New Jersey
TXN0000006182,CUST000075,Credit Card,2025-11-19,Debit,Utilities,Internet Banking,9000.31,Success,New Jersey
TXN0000006183,CUST000075,Savings Account,2026-05-18,Credit,Salary Credit,Mobile Banking,24902.06,Success,New Jersey
TXN0000006184,CUST000075,Savings Account,2025-11-04,Credit,Salary Credit,POS,64294.96,Success,New Jersey
TXN0000006185,CUST000075,Savings Account,2026-01-05,Debit,Healthcare,Mobile Banking,12552.03,Success,New Jersey
TXN0000006186,CUST000075,Credit Card,2025-09-18,Debit,Groceries,Mobile Banking,3469.29,Success,New Jersey
TXN0000006187,CUST000075,Credit Card,2026-01-21,Debit,Healthcare,UPI,3590.88,Success,New Jersey
TXN0000006188,CUST000075,Credit Card,2025-12-26,Credit,Cash Deposit,UPI,48071.92,Success,New Jersey
TXN0000006189,CUST000075,Savings Account,2026-04-12,Debit,Groceries,UPI,795.71,Success,New Jersey
TXN0000006190,CUST000075,Credit Card,2026-06-10,Debit,Restaurant,UPI,11681.12,Success,New Jersey
TXN0000006191,CUST000075,Savings Account,2025-08-10,Debit,Restaurant,UPI,14163.31,Success,New Jersey
TXN0000006192,CUST000075,Credit Card,2025-12-24,Debit,Restaurant,Mobile Banking,540.55,Failed,New Jersey
TXN0000006193,CUST000075,Savings Account,2025-07-11,Debit,Utilities,POS,7281.13,Success,New Jersey
TXN0000006194,CUST000075,Savings Account,2026-04-08,Credit,Salary Credit,UPI,85828.98,Success,New Jersey
TXN0000006195,CUST000075,Credit Card,2026-04-16,Debit,Restaurant,UPI,5100.26,Success,New Jersey
TXN0000006196,CUST000075,Savings Account,2025-11-23,Debit,Groceries,Mobile Banking,7633.99,Success,New Jersey
TXN0000006197,CUST000075,Credit Card,2025-08-08,Debit,Utilities,Internet Banking,5001.98,Success,New Jersey
TXN0000006198,CUST000075,Credit Card,2026-01-28,Debit,Healthcare,POS,9108.87,Success,New Jersey
TXN0000006199,CUST000075,Credit Card,2025-07-31,Debit,Entertainment,UPI,11561.57,Success,New Jersey
TXN0000006200,CUST000075,Savings Account,2025-10-29,Debit,Entertainment,Internet Banking,14243.9,Success,New Jersey
TXN0000006201,CUST000075,Credit Card,2025-10-11,Debit,Travel,Mobile Banking,7031.77,Success,New Jersey
TXN0000006202,CUST000075,Savings Account,2026-01-11,Debit,Groceries,Mobile Banking,10271.64,Success,New Jersey
TXN0000006203,CUST000075,Credit Card,2025-11-19,Credit,Interest Credit,UPI,94392.91,Success,New Jersey
TXN0000006204,CUST000075,Credit Card,2025-12-08,Debit,Fuel,UPI,2028.5,Success,New Jersey
TXN0000006205,CUST000075,Credit Card,2026-07-04,Credit,Cash Deposit,Internet Banking,82541.8,Success,New Jersey
TXN0000006206,CUST000075,Savings Account,2026-05-28,Debit,Groceries,UPI,4419.6,Success,New Jersey
TXN0000006207,CUST000075,Credit Card,2025-11-14,Debit,Restaurant,UPI,5461.39,Success,New Jersey
TXN0000006208,CUST000075,Credit Card,2026-04-01,Debit,Travel,UPI,12645.89,Success,New Jersey
TXN0000006209,CUST000075,Savings Account,2026-01-17,Debit,Shopping,UPI,14625.2,Success,New Jersey
TXN0000006210,CUST000075,Savings Account,2026-03-07,Debit,Restaurant,Mobile Banking,11987.96,Success,New Jersey
TXN0000006211,CUST000075,Savings Account,2026-05-09,Debit,Fuel,Mobile Banking,13150.54,Success,New Jersey
TXN0000006212,CUST000076,Credit Card,2026-03-18,Debit,Education,Mobile Banking,25297.86,Success,Louisiana
TXN0000006213,CUST000076,Savings Account,2026-02-07,Credit,Salary Credit,UPI,212951.62,Success,Louisiana
TXN0000006214,CUST000076,Credit Card,2026-04-23,Debit,Loan EMI,UPI,21570.91,Success,Louisiana
TXN0000006215,CUST000076,Savings Account,2025-11-05,Debit,Restaurant,UPI,19830.98,Success,Louisiana
TXN0000006216,CUST000076,Savings Account,2025-11-29,Debit,Shopping,ATM,4530.96,Success,Louisiana
TXN0000006217,CUST000076,Credit Card,2025-08-06,Debit,Fuel,UPI,2699.51,Success,Louisiana
TXN0000006218,CUST000076,Savings Account,2026-05-16,Debit,Utilities,UPI,13848.89,Success,Louisiana
TXN0000006219,CUST000076,Credit Card,2025-07-29,Credit,Salary Credit,Mobile Banking,32262.88,Success,Louisiana
TXN0000006220,CUST000076,Savings Account,2025-09-02,Debit,Restaurant,Mobile Banking,24994.52,Success,Louisiana
TXN0000006221,CUST000076,Loan Account,2026-01-30,Debit,Groceries,POS,20416.41,Success,Louisiana
TXN0000006222,CUST000076,Credit Card,2026-03-20,Debit,Restaurant,POS,15744.78,Success,Louisiana
TXN0000006223,CUST000076,Credit Card,2026-04-09,Debit,Loan EMI,POS,22483.55,Success,Louisiana
TXN0000006224,CUST000076,Savings Account,2025-09-20,Debit,Shopping,UPI,28225.56,Success,Louisiana
TXN0000006225,CUST000076,Credit Card,2026-06-30,Debit,Fuel,UPI,15155.68,Success,Louisiana
TXN0000006226,CUST000076,Credit Card,2026-04-22,Credit,Refund,UPI,205418.93,Success,Louisiana
TXN0000006227,CUST000076,Loan Account,2026-06-05,Debit,Insurance,Mobile Banking,12073.88,Success,Louisiana
TXN0000006228,CUST000076,Credit Card,2026-02-01,Debit,Entertainment,UPI,6292.81,Success,Louisiana
TXN0000006229,CUST000076,Savings Account,2025-11-20,Debit,Insurance,UPI,24522.77,Success,Louisiana
TXN0000006230,CUST000076,Loan Account,2026-03-20,Debit,Groceries,ATM,9078.09,Success,Louisiana
TXN0000006231,CUST000076,Loan Account,2026-05-26,Debit,Restaurant,POS,19521.89,Success,Louisiana
TXN0000006232,CUST000076,Loan Account,2026-05-31,Debit,Utilities,UPI,18726.34,Success,Louisiana
TXN0000006233,CUST000076,Credit Card,2025-09-07,Debit,Restaurant,UPI,1679.56,Success,Louisiana
TXN0000006234,CUST000076,Credit Card,2025-07-24,Debit,Fuel,UPI,18354.33,Success,Louisiana
TXN0000006235,CUST000076,Savings Account,2025-10-28,Debit,Groceries,ATM,23056.96,Success,Louisiana
TXN0000006236,CUST000076,Loan Account,2025-07-22,Credit,Loan Disbursement,Mobile Banking,183247.67,Success,Louisiana
TXN0000006237,CUST000076,Credit Card,2025-07-26,Debit,Restaurant,ATM,2576.07,Success,Louisiana
TXN0000006238,CUST000076,Credit Card,2026-02-01,Debit,Investment,Mobile Banking,3105.83,Success,Louisiana
TXN0000006239,CUST000076,Savings Account,2025-11-06,Debit,Utilities,UPI,26261.52,Success,Louisiana
TXN0000006240,CUST000076,Credit Card,2025-11-10,Debit,Insurance,Mobile Banking,9070.87,Success,Louisiana
TXN0000006241,CUST000076,Loan Account,2026-04-21,Credit,Salary Credit,Mobile Banking,141747.67,Success,Louisiana
TXN0000006242,CUST000076,Loan Account,2025-09-10,Debit,Fuel,POS,19778.46,Success,Louisiana
TXN0000006243,CUST000076,Savings Account,2026-06-08,Debit,Shopping,UPI,9261.28,Success,Louisiana
TXN0000006244,CUST000076,Credit Card,2026-01-12,Debit,Healthcare,UPI,16077.83,Success,Louisiana
TXN0000006245,CUST000076,Credit Card,2025-08-18,Debit,Groceries,UPI,5417.6,Success,Louisiana
TXN0000006246,CUST000076,Credit Card,2025-10-22,Debit,Utilities,UPI,3915.67,Success,Louisiana
TXN0000006247,CUST000076,Savings Account,2026-04-30,Debit,Shopping,UPI,18373.43,Success,Louisiana
TXN0000006248,CUST000076,Savings Account,2026-04-25,Debit,Fuel,ATM,8608.37,Success,Louisiana
TXN0000006249,CUST000076,Loan Account,2026-02-02,Debit,Utilities,POS,14730.78,Success,Louisiana
TXN0000006250,CUST000076,Credit Card,2025-12-31,Debit,Shopping,Internet Banking,7808.85,Success,Louisiana
TXN0000006251,CUST000076,Loan Account,2025-08-18,Debit,Fuel,UPI,23847.36,Success,Louisiana
TXN0000006252,CUST000076,Credit Card,2026-05-18,Debit,Utilities,UPI,10827.26,Success,Louisiana
TXN0000006253,CUST000076,Credit Card,2026-01-01,Debit,Loan EMI,POS,7110.91,Success,Louisiana
TXN0000006254,CUST000076,Loan Account,2026-03-20,Debit,Entertainment,UPI,6938.69,Success,Louisiana
TXN0000006255,CUST000076,Savings Account,2025-07-25,Debit,Shopping,Mobile Banking,27019.62,Failed,Louisiana
TXN0000006256,CUST000076,Loan Account,2026-03-26,Debit,Fuel,UPI,8282.34,Success,Louisiana
TXN0000006257,CUST000076,Credit Card,2026-04-15,Debit,Shopping,UPI,17707.04,Success,Louisiana
TXN0000006258,CUST000076,Loan Account,2026-02-26,Debit,Entertainment,UPI,11839.79,Success,Louisiana
TXN0000006259,CUST000076,Credit Card,2025-10-16,Debit,Fuel,Mobile Banking,16172.85,Success,Louisiana
TXN0000006260,CUST000076,Loan Account,2025-12-26,Credit,Salary Credit,POS,218031.82,Success,Louisiana
TXN0000006261,CUST000076,Loan Account,2025-11-19,Debit,Restaurant,POS,22706.44,Success,Louisiana
