session_id,customer_id,login_datetime,login_channel,device_type,login_status,session_duration_minutes,activity_type,transactions_in_session,biometric_login,state
SESS0000002608,CUST000091,2026-02-20 23:04:32.206336,Mobile App,Android,Success,2,Balance Enquiry,0,Yes,Michigan
SESS0000002609,CUST000091,2025-12-17 17:31:32.206351,Mobile App,Android,Success,5,Statement Download,0,Yes,Michigan
SESS0000002610,CUST000091,2025-08-02 01:45:32.206367,Mobile App,iPhone,Success,4,Bill Payment,0,Yes,Michigan
SESS0000002611,CUST000091,2025-10-28 13:19:32.206382,Mobile App,Android,Success,4,Bill Payment,0,Yes,Michigan
SESS0000002612,CUST000091,2025-09-17 08:01:32.206398,Web Portal,Android,Success,3,Statement Download,0,Yes,Michigan
SESS0000002613,CUST000091,2026-05-03 00:41:32.206413,Mobile App,Android,Success,4,Profile Update,0,No,Michigan
SESS0000002614,CUST000091,2025-11-20 03:12:32.206429,Mobile App,Android,Success,3,Loan Account View,0,Yes,Michigan
SESS0000002615,CUST000091,2026-03-21 01:15:32.206444,Mobile App,Android,Success,4,Funds Transfer,2,Yes,Michigan
SESS0000002616,CUST000091,2025-12-18 21:37:32.206460,Mobile App,Android,Success,3,Bill Payment,1,Yes,Michigan
SESS0000002617,CUST000091,2025-07-22 05:53:32.206475,Mobile App,Android,Success,3,Balance Enquiry,0,Yes,Michigan
SESS0000002618,CUST000091,2025-12-25 04:17:32.206490,Web Portal,Android,Success,2,Statement Download,0,Yes,Michigan
SESS0000002619,CUST000091,2025-12-02 15:06:32.206506,Mobile App,Android,Success,6,Bill Payment,0,No,Michigan
SESS0000002620,CUST000091,2025-07-10 00:32:32.206521,Web Portal,Android,Success,2,Funds Transfer,1,No,Michigan
SESS0000002621,CUST000091,2025-12-30 12:23:32.206537,Mobile App,Android,Success,6,Balance Enquiry,0,Yes,Michigan
SESS0000002622,CUST000091,2025-09-11 06:27:32.206552,Web Portal,Android,Success,3,Profile Update,0,No,Michigan
SESS0000002623,CUST000091,2025-11-12 13:43:32.206567,Mobile App,Android,Success,4,Statement Download,0,No,Michigan
SESS0000002624,CUST000091,2026-04-02 04:37:32.206582,Mobile App,iPhone,Success,4,Bill Payment,0,Yes,Michigan
SESS0000002625,CUST000091,2025-10-09 03:12:32.206598,Mobile App,iPhone,Success,5,Bill Payment,1,Yes,Michigan
SESS0000002626,CUST000091,2025-07-11 11:29:32.206613,Web Portal,Android,Success,18,Bill Payment,0,No,Michigan
SESS0000002627,CUST000091,2026-03-24 13:13:32.206629,Mobile App,iPhone,Success,4,Reward Redemption,0,Yes,Michigan
SESS0000002628,CUST000091,2026-06-16 20:14:32.206644,Web Portal,Android,Success,12,Loan Account View,0,Yes,Michigan
SESS0000002629,CUST000091,2025-11-21 08:43:32.206659,Mobile App,Android,Success,6,Funds Transfer,2,No,Michigan
SESS0000002630,CUST000091,2026-06-21 21:03:32.206674,Web Portal,MacBook,Success,16,Loan Account View,0,No,Michigan
SESS0000002631,CUST000091,2026-06-13 21:13:32.206690,Mobile App,Android,Success,14,Balance Enquiry,0,Yes,Michigan
SESS0000002632,CUST000091,2026-01-06 22:22:32.206724,Mobile App,iPhone,Success,5,Balance Enquiry,0,Yes,Michigan
SESS0000002633,CUST000091,2025-09-04 03:42:32.206740,Mobile App,Android,Success,6,Loan Account View,0,Yes,Michigan
SESS0000002634,CUST000091,2026-01-06 16:55:32.206755,Mobile App,Android,Success,7,Bill Payment,1,No,Michigan
SESS0000002635,CUST000091,2025-07-20 23:28:32.206770,Mobile App,Android,Success,11,Loan Account View,0,No,Michigan
SESS0000002636,CUST000091,2025-09-29 10:00:32.206786,Mobile App,iPhone,Success,8,Balance Enquiry,0,Yes,Michigan
SESS0000002637,CUST000091,2026-01-19 01:15:32.206801,Mobile App,iPhone,Success,3,Credit Card Payment,1,Yes,Michigan
SESS0000002638,CUST000092,2025-09-18 21:15:32.206875,Mobile App,iPhone,Success,3,Offer Browsing,0,Yes,Massachusetts
SESS0000002639,CUST000092,2025-08-09 02:19:32.206894,Mobile App,iPhone,Success,4,Bill Payment,1,Yes,Massachusetts
SESS0000002640,CUST000092,2026-03-31 16:11:32.206910,Mobile App,Android,Success,9,Bill Payment,1,Yes,Massachusetts
SESS0000002641,CUST000092,2025-07-28 18:53:32.206923,Web Portal,Android,Failed,4,Login Failed,0,No,Massachusetts
SESS0000002642,CUST000092,2026-05-26 13:29:32.206939,Mobile App,iPhone,Success,3,Loan Account View,0,Yes,Massachusetts
SESS0000002643,CUST000092,2025-09-30 21:19:32.206954,Mobile App,Android,Success,5,Statement Download,0,Yes,Massachusetts
SESS0000002644,CUST000092,2026-02-07 16:07:32.206970,Mobile App,Android,Success,4,Funds Transfer,2,No,Massachusetts
SESS0000002645,CUST000092,2026-01-15 12:56:32.206985,Web Portal,Android,Success,6,Balance Enquiry,0,No,Massachusetts
SESS0000002646,CUST000092,2025-11-19 12:11:32.207001,Mobile App,Android,Success,2,Bill Payment,0,Yes,Massachusetts
SESS0000002647,CUST000092,2026-04-02 18:10:32.207016,Mobile App,iPhone,Success,4,Balance Enquiry,0,No,Massachusetts
SESS0000002648,CUST000092,2026-05-04 17:32:32.207031,Mobile App,iPhone,Success,12,Balance Enquiry,0,No,Massachusetts
SESS0000002649,CUST000092,2026-05-14 08:19:32.207046,Mobile App,Android,Success,8,Profile Update,0,Yes,Massachusetts
SESS0000002650,CUST000092,2025-07-24 20:48:32.207061,Web Portal,iPhone,Success,5,Statement Download,0,Yes,Massachusetts
SESS0000002651,CUST000092,2025-10-10 13:03:32.207077,Mobile App,Android,Success,20,Offer Browsing,0,No,Massachusetts
SESS0000002652,CUST000092,2025-07-24 22:53:32.207092,Mobile App,Android,Success,4,Bill Payment,0,Yes,Massachusetts
SESS0000002653,CUST000092,2025-07-26 06:54:32.207107,Mobile App,iPhone,Success,16,Funds Transfer,0,Yes,Massachusetts
SESS0000002654,CUST000092,2026-04-26 10:30:32.207123,Mobile App,iPhone,Success,5,Funds Transfer,2,Yes,Massachusetts
SESS0000002655,CUST000092,2025-11-12 00:34:32.207138,Mobile App,Android,Success,3,Statement Download,0,No,Massachusetts
SESS0000002656,CUST000092,2025-10-20 02:07:32.207153,Mobile App,Android,Success,4,Bill Payment,0,Yes,Massachusetts
SESS0000002657,CUST000092,2026-02-05 06:32:32.207169,Mobile App,Android,Success,5,Balance Enquiry,0,Yes,Massachusetts
SESS0000002658,CUST000092,2025-09-27 05:39:32.207184,Mobile App,Android,Success,4,Loan Account View,0,Yes,Massachusetts
SESS0000002659,CUST000092,2026-02-27 09:03:32.207199,Mobile App,Android,Success,2,Credit Card Payment,0,No,Massachusetts
SESS0000002660,CUST000092,2026-02-02 05:32:32.207215,Mobile App,Android,Success,4,Profile Update,0,No,Massachusetts
SESS0000002661,CUST000092,2026-03-14 09:25:32.207230,Mobile App,Windows,Success,4,Balance Enquiry,0,No,Massachusetts
SESS0000002662,CUST000092,2026-03-24 20:58:32.207245,Mobile App,iPhone,Success,4,Balance Enquiry,0,Yes,Massachusetts
SESS0000002663,CUST000092,2025-08-22 14:31:32.207260,Mobile App,Android,Success,2,Bill Payment,1,No,Massachusetts
SESS0000002664,CUST000092,2026-01-01 22:40:32.207276,Mobile App,MacBook,Success,4,Balance Enquiry,0,No,Massachusetts
SESS0000002665,CUST000093,2026-03-21 14:07:32.207343,Mobile App,Android,Success,3,Profile Update,0,Yes,New Mexico
SESS0000002666,CUST000093,2026-05-09 07:31:32.207362,Web Portal,Windows,Success,3,Funds Transfer,2,No,New Mexico
SESS0000002667,CUST000093,2026-03-17 04:53:32.207379,Mobile App,iPhone,Success,4,Balance Enquiry,0,No,New Mexico
SESS0000002668,CUST000093,2026-05-08 11:27:32.207395,Mobile App,Android,Success,6,Balance Enquiry,0,Yes,New Mexico
SESS0000002669,CUST000093,2025-11-03 23:27:32.207410,Mobile App,Windows,Success,5,Reward Redemption,0,No,New Mexico
SESS0000002670,CUST000093,2026-01-04 20:40:32.207426,Web Portal,Android,Success,10,Balance Enquiry,0,Yes,New Mexico
SESS0000002671,CUST000093,2025-10-03 06:03:32.207441,Mobile App,Android,Success,3,Funds Transfer,1,Yes,New Mexico
SESS0000002672,CUST000093,2026-05-12 00:35:32.207457,Mobile App,iPhone,Success,5,Profile Update,0,Yes,New Mexico
SESS0000002673,CUST000093,2025-09-25 20:12:32.207472,Mobile App,Android,Success,8,Credit Card Payment,1,No,New Mexico
SESS0000002674,CUST000093,2026-05-26 18:51:32.207488,Mobile App,iPhone,Success,8,Offer Browsing,0,Yes,New Mexico
SESS0000002675,CUST000093,2025-10-25 22:29:32.207503,Mobile App,Android,Success,2,Balance Enquiry,0,Yes,New Mexico
SESS0000002676,CUST000093,2025-12-02 00:46:32.207518,Mobile App,Android,Success,4,Funds Transfer,1,Yes,New Mexico
SESS0000002677,CUST000093,2026-02-26 22:13:32.207533,Mobile App,Android,Success,11,Statement Download,0,Yes,New Mexico
SESS0000002678,CUST000093,2026-04-01 10:39:32.207549,Mobile App,iPhone,Success,5,Loan Account View,0,Yes,New Mexico
SESS0000002679,CUST000093,2026-02-01 01:17:32.207564,Mobile App,Android,Success,17,Bill Payment,1,Yes,New Mexico
SESS0000002680,CUST000093,2026-05-25 16:22:32.207579,Mobile App,Android,Success,6,Service Request,0,No,New Mexico
SESS0000002681,CUST000093,2025-08-20 19:39:32.207594,Mobile App,Android,Success,2,Bill Payment,1,Yes,New Mexico
SESS0000002682,CUST000093,2025-11-13 20:03:32.207610,Mobile App,Android,Success,6,Offer Browsing,0,Yes,New Mexico
SESS0000002683,CUST000093,2026-02-02 09:34:32.207625,Mobile App,iPhone,Success,10,Funds Transfer,1,Yes,New Mexico
SESS0000002684,CUST000093,2026-05-15 19:23:32.207640,Mobile App,Android,Success,8,Funds Transfer,1,Yes,New Mexico
SESS0000002685,CUST000093,2026-01-31 19:38:32.207655,Mobile App,Windows,Success,9,Balance Enquiry,0,No,New Mexico
SESS0000002686,CUST000093,2025-10-21 06:51:32.207671,Mobile App,iPhone,Success,11,Loan Account View,0,Yes,New Mexico
SESS0000002687,CUST000093,2025-11-04 22:59:32.207686,Web Portal,iPhone,Success,3,Offer Browsing,0,Yes,New Mexico
SESS0000002688,CUST000093,2025-10-28 19:50:32.207742,Web Portal,Android,Success,10,Funds Transfer,2,No,New Mexico
SESS0000002689,CUST000094,2026-02-25 22:37:32.207840,Mobile App,Android,Success,5,Funds Transfer,2,Yes,Maine
SESS0000002690,CUST000094,2026-01-25 21:15:32.207859,Mobile App,iPhone,Success,8,Funds Transfer,1,Yes,Maine
SESS0000002691,CUST000094,2025-07-25 17:44:32.207876,Mobile App,Android,Success,4,Balance Enquiry,0,No,Maine
SESS0000002692,CUST000094,2025-11-04 01:17:32.207892,Mobile App,Android,Success,3,Statement Download,0,Yes,Maine
SESS0000002693,CUST000094,2025-09-04 04:58:32.207908,Web Portal,Android,Success,2,Balance Enquiry,0,Yes,Maine
SESS0000002694,CUST000094,2026-07-07 17:21:32.207924,Mobile App,Android,Success,3,Statement Download,0,Yes,Maine
SESS0000002695,CUST000094,2025-10-09 02:37:32.207939,Mobile App,iPhone,Success,15,Funds Transfer,0,Yes,Maine
SESS0000002696,CUST000094,2025-11-28 18:15:32.207955,Mobile App,iPhone,Success,9,Service Request,0,Yes,Maine
SESS0000002697,CUST000094,2025-07-10 22:59:32.207970,Web Portal,Android,Success,2,Bill Payment,0,Yes,Maine
SESS0000002698,CUST000094,2026-05-11 04:58:32.207986,Web Portal,Android,Success,4,Bill Payment,1,Yes,Maine
SESS0000002699,CUST000094,2025-12-02 15:01:32.208001,Mobile App,Android,Success,4,Balance Enquiry,0,No,Maine
SESS0000002700,CUST000094,2025-07-30 20:34:32.208016,Mobile App,Android,Success,2,Statement Download,0,Yes,Maine
SESS0000002701,CUST000094,2025-11-04 14:37:32.208032,Web Portal,Android,Success,2,Credit Card Payment,0,No,Maine
SESS0000002702,CUST000094,2026-05-04 10:46:32.208047,Mobile App,Android,Success,10,Balance Enquiry,0,Yes,Maine
SESS0000002703,CUST000094,2025-10-26 03:18:32.208063,Mobile App,iPhone,Success,8,Reward Redemption,0,Yes,Maine
SESS0000002704,CUST000094,2025-08-14 06:10:32.208078,Web Portal,Android,Success,5,Bill Payment,1,No,Maine
SESS0000002705,CUST000094,2025-11-25 00:31:32.208093,Mobile App,Android,Success,3,Credit Card Payment,1,No,Maine
SESS0000002706,CUST000094,2025-08-05 07:33:32.208109,Mobile App,Android,Success,4,Offer Browsing,0,Yes,Maine
SESS0000002707,CUST000094,2025-09-28 01:02:32.208124,Mobile App,Android,Success,8,Balance Enquiry,0,Yes,Maine
SESS0000002708,CUST000094,2026-02-25 08:21:32.208140,Mobile App,Android,Success,4,Credit Card Payment,1,No,Maine
SESS0000002709,CUST000094,2025-11-27 16:23:32.208155,Mobile App,MacBook,Success,7,Bill Payment,1,No,Maine
SESS0000002710,CUST000094,2026-05-02 21:39:32.208171,Mobile App,Android,Success,5,Balance Enquiry,0,No,Maine
SESS0000002711,CUST000094,2026-01-09 09:17:32.208186,Web Portal,iPhone,Success,9,Balance Enquiry,0,Yes,Maine
SESS0000002712,CUST000094,2025-07-24 03:04:32.208201,Web Portal,Android,Success,13,Profile Update,0,Yes,Maine
SESS0000002713,CUST000094,2026-07-06 16:59:32.208217,Mobile App,Android,Success,10,Reward Redemption,1,No,Maine
SESS0000002714,CUST000094,2026-02-04 00:22:32.208232,Mobile App,iPhone,Success,14,Funds Transfer,0,Yes,Maine
SESS0000002715,CUST000094,2026-03-19 00:55:32.208248,Mobile App,MacBook,Success,18,Statement Download,0,No,Maine
SESS0000002716,CUST000094,2025-08-15 19:57:32.208263,Mobile App,Android,Success,8,Statement Download,0,Yes,Maine
SESS0000002717,CUST000094,2025-11-27 08:23:32.208278,Mobile App,Windows,Success,4,Funds Transfer,0,No,Maine
SESS0000002718,CUST000094,2025-10-11 19:31:32.208294,Mobile App,Android,Success,4,Funds Transfer,2,No,Maine
SESS0000002719,CUST000094,2026-02-03 08:30:32.208309,Mobile App,Android,Success,5,Credit Card Payment,1,No,Maine
SESS0000002720,CUST000094,2026-01-22 18:16:32.208324,Mobile App,Android,Success,3,Bill Payment,0,Yes,Maine
SESS0000002721,CUST000094,2025-09-07 05:55:32.208340,Mobile App,Android,Success,8,Funds Transfer,1,Yes,Maine
SESS0000002722,CUST000094,2025-11-22 02:28:32.208356,Mobile App,Android,Success,18,Balance Enquiry,0,Yes,Maine
SESS0000002723,CUST000094,2026-05-05 10:45:32.208371,Mobile App,Android,Success,4,Statement Download,0,Yes,Maine
SESS0000002724,CUST000094,2026-01-02 21:59:32.208386,Mobile App,Android,Success,4,Credit Card Payment,1,Yes,Maine
SESS0000002725,CUST000094,2026-03-28 19:41:32.208402,Mobile App,iPhone,Success,5,Funds Transfer,0,Yes,Maine
SESS0000002726,CUST000094,2025-11-30 03:01:32.208417,Mobile App,Android,Success,2,Offer Browsing,0,Yes,Maine
SESS0000002727,CUST000094,2025-12-17 06:05:32.208432,Web Portal,iPhone,Success,8,Balance Enquiry,0,Yes,Maine
SESS0000002728,CUST000094,2026-06-10 06:59:32.208447,Web Portal,Android,Success,10,Bill Payment,0,Yes,Maine
SESS0000002729,CUST000094,2026-04-04 13:50:32.208463,Web Portal,iPhone,Success,7,Loan Account View,0,No,Maine
SESS0000002730,CUST000094,2025-10-21 15:42:32.208478,Web Portal,Android,Success,15,Loan Account View,0,No,Maine
SESS0000002731,CUST000094,2026-02-08 11:12:32.208494,Mobile App,Android,Success,8,Credit Card Payment,0,No,Maine
SESS0000002732,CUST000094,2026-03-16 04:42:32.208509,Mobile App,Android,Success,14,Funds Transfer,0,Yes,Maine
SESS0000002733,CUST000094,2025-10-16 00:43:32.208524,Mobile App,Android,Success,2,Reward Redemption,1,No,Maine
SESS0000002734,CUST000095,2026-04-11 16:07:32.208594,Mobile App,Android,Success,6,Funds Transfer,0,Yes,Arkansas
SESS0000002735,CUST000095,2026-03-06 01:40:32.208612,Mobile App,iPhone,Success,7,Offer Browsing,0,Yes,Arkansas
SESS0000002736,CUST000095,2025-10-11 07:59:32.208628,Web Portal,Android,Success,10,Reward Redemption,0,Yes,Arkansas
SESS0000002737,CUST000095,2026-04-29 18:17:32.208644,Mobile App,Android,Success,4,Credit Card Payment,1,Yes,Arkansas
SESS0000002738,CUST000095,2025-12-09 08:00:32.208660,Web Portal,iPhone,Success,4,Funds Transfer,0,Yes,Arkansas
SESS0000002739,CUST000095,2026-03-08 02:39:32.208676,Mobile App,Android,Success,10,Loan Account View,0,Yes,Arkansas
SESS0000002740,CUST000095,2026-01-30 04:44:32.208710,Mobile App,Android,Success,2,Statement Download,0,Yes,Arkansas
SESS0000002741,CUST000095,2026-05-22 06:56:32.208729,Web Portal,MacBook,Success,5,Credit Card Payment,0,No,Arkansas
SESS0000002742,CUST000095,2025-09-26 22:26:32.208746,Mobile App,Windows,Success,9,Loan Account View,0,No,Arkansas
SESS0000002743,CUST000095,2026-04-27 22:27:32.208762,Mobile App,Android,Success,3,Bill Payment,0,Yes,Arkansas
SESS0000002744,CUST000095,2025-11-01 18:42:32.208777,Mobile App,Android,Success,2,Funds Transfer,0,Yes,Arkansas
SESS0000002745,CUST000095,2025-10-28 01:02:32.208793,Mobile App,Windows,Success,8,Service Request,0,No,Arkansas
SESS0000002746,CUST000095,2025-08-08 19:19:32.208808,Mobile App,Windows,Success,4,Loan Account View,0,No,Arkansas
SESS0000002747,CUST000095,2025-12-17 20:30:32.208823,Mobile App,Android,Success,15,Balance Enquiry,0,Yes,Arkansas
SESS0000002748,CUST000095,2026-01-01 04:11:32.208839,Mobile App,MacBook,Success,14,Balance Enquiry,0,No,Arkansas
SESS0000002749,CUST000095,2025-11-24 08:48:32.208854,Mobile App,Android,Success,4,Balance Enquiry,0,Yes,Arkansas
SESS0000002750,CUST000095,2025-08-06 16:26:32.208870,Mobile App,Android,Success,4,Funds Transfer,2,No,Arkansas
SESS0000002751,CUST000095,2026-04-03 11:24:32.208885,Mobile App,Android,Success,9,Balance Enquiry,0,Yes,Arkansas
SESS0000002752,CUST000095,2026-02-16 13:04:32.208901,Mobile App,Windows,Success,2,Credit Card Payment,0,No,Arkansas
SESS0000002753,CUST000095,2026-06-16 15:54:32.208916,Mobile App,iPhone,Success,2,Balance Enquiry,0,No,Arkansas
SESS0000002754,CUST000095,2026-01-03 21:39:32.208931,Mobile App,iPhone,Success,9,Statement Download,0,Yes,Arkansas
SESS0000002755,CUST000095,2026-03-20 06:20:32.208946,Web Portal,iPhone,Success,15,Balance Enquiry,0,Yes,Arkansas
SESS0000002756,CUST000095,2026-05-06 10:15:32.208962,Mobile App,Android,Success,13,Credit Card Payment,1,No,Arkansas
SESS0000002757,CUST000095,2026-03-28 03:10:32.208977,Mobile App,Android,Success,5,Funds Transfer,1,Yes,Arkansas
SESS0000002758,CUST000095,2026-04-08 03:50:32.208992,Mobile App,iPhone,Success,5,Balance Enquiry,0,Yes,Arkansas
SESS0000002759,CUST000095,2026-06-27 03:29:32.209007,Mobile App,Windows,Success,5,Statement Download,0,No,Arkansas
SESS0000002760,CUST000096,2026-06-09 12:48:32.209083,Mobile App,Windows,Success,11,Funds Transfer,1,No,Oregon
SESS0000002761,CUST000096,2025-09-30 02:15:32.209101,Mobile App,iPhone,Success,18,Credit Card Payment,1,Yes,Oregon
SESS0000002762,CUST000096,2025-11-17 18:39:32.209117,Mobile App,MacBook,Success,7,Funds Transfer,1,No,Oregon
SESS0000002763,CUST000096,2025-08-20 06:00:32.209133,Mobile App,iPhone,Success,4,Offer Browsing,0,Yes,Oregon
SESS0000002764,CUST000096,2025-07-12 01:03:32.209148,Mobile App,Windows,Success,7,Balance Enquiry,0,No,Oregon
SESS0000002765,CUST000096,2026-05-12 23:16:32.209164,Mobile App,Android,Success,12,Offer Browsing,0,Yes,Oregon
SESS0000002766,CUST000096,2026-01-28 14:14:32.209179,Mobile App,Android,Success,8,Bill Payment,0,No,Oregon
SESS0000002767,CUST000096,2026-01-28 01:32:32.209194,Mobile App,Android,Success,7,Loan Account View,0,Yes,Oregon
SESS0000002768,CUST000096,2026-02-24 09:49:32.209209,Web Portal,Android,Success,7,Statement Download,0,Yes,Oregon
SESS0000002769,CUST000096,2026-01-14 18:33:32.209225,Web Portal,MacBook,Success,14,Balance Enquiry,0,No,Oregon
SESS0000002770,CUST000096,2025-08-13 23:54:32.209240,Mobile App,iPhone,Success,9,Funds Transfer,1,Yes,Oregon
SESS0000002771,CUST000096,2025-07-20 23:02:32.209256,Mobile App,Android,Success,6,Reward Redemption,0,No,Oregon
SESS0000002772,CUST000096,2026-03-03 18:36:32.209271,Mobile App,Android,Success,9,Bill Payment,0,Yes,Oregon
SESS0000002773,CUST000096,2025-12-23 05:32:32.209287,Mobile App,iPhone,Success,13,Credit Card Payment,0,Yes,Oregon
SESS0000002774,CUST000096,2025-10-27 04:22:32.209302,Mobile App,Android,Success,13,Funds Transfer,2,Yes,Oregon
SESS0000002775,CUST000096,2025-11-20 13:40:32.209318,Mobile App,Windows,Success,9,Balance Enquiry,0,No,Oregon
SESS0000002776,CUST000096,2026-05-06 23:50:32.209333,Mobile App,iPhone,Success,11,Loan Account View,0,Yes,Oregon
SESS0000002777,CUST000096,2025-09-10 08:23:32.209349,Mobile App,iPhone,Success,2,Balance Enquiry,0,Yes,Oregon
SESS0000002778,CUST000096,2026-01-12 19:35:32.209364,Mobile App,Android,Success,18,Bill Payment,0,No,Oregon
SESS0000002779,CUST000096,2025-12-23 01:09:32.209379,Web Portal,Android,Success,2,Funds Transfer,2,Yes,Oregon
SESS0000002780,CUST000096,2026-06-24 01:49:32.209395,Mobile App,iPhone,Success,4,Funds Transfer,1,Yes,Oregon
SESS0000002781,CUST000096,2026-04-14 13:15:32.209407,Mobile App,iPhone,Failed,2,Login Failed,0,Yes,Oregon
SESS0000002782,CUST000096,2026-02-13 17:44:32.209422,Mobile App,iPhone,Success,3,Credit Card Payment,1,Yes,Oregon
SESS0000002783,CUST000096,2025-10-13 03:37:32.209437,Mobile App,Android,Success,10,Profile Update,0,No,Oregon
SESS0000002784,CUST000097,2025-10-26 02:39:32.209505,Mobile App,iPhone,Success,4,Funds Transfer,1,Yes,Delaware
SESS0000002785,CUST000097,2026-04-09 06:08:32.209524,Mobile App,Android,Success,2,Funds Transfer,0,Yes,Delaware
SESS0000002786,CUST000097,2025-10-30 13:41:32.209539,Mobile App,Android,Success,5,Balance Enquiry,0,Yes,Delaware
SESS0000002787,CUST000097,2025-09-26 11:15:32.209555,Mobile App,iPhone,Success,10,Balance Enquiry,0,Yes,Delaware
SESS0000002788,CUST000097,2026-04-08 03:33:32.209570,Mobile App,iPhone,Success,10,Balance Enquiry,0,No,Delaware
